organisationid,companyname,EntryType,ProductType,productid,productname,producername,awardname,winecolour,tastingcategory,tastingnotes,alcoholpercentage,countryname,organisationaddressid,contactid,categoryreference,categorysubtype,orderproductref,orderrefid,eventrefid,,Spirit type/ grape
105668,Aldi Stores Ltd,On Line,Spirits,10207322,Glen Marnoch Islay Single Malt Scotch Whisky,Aldi Stores Ltd,Silver,,Whisky - Scotch -Single Malt - Islay - No Age Stated,,40,Scotland,10132480,10190098,31e,Whisky - Scotch,19774,3986,22,,Whisky
100737,Angus Dundee Distillers Plc,On Line,Spirits,10207338,Glencadam Highland Malt Scotch Whisky Origin 1825,Angus Dundee Distillers Plc,Silver Outstanding,,Whisky - Scotch - Single Malt - Highland - No Age Stated,,40,Scotland,200801,500927,31e,Whisky - Scotch,19391,3898,22,,Whisky
100737,Angus Dundee Distillers Plc,On Line,Spirits,10207339,Glencadam Highland Single Malt Scotch Whisky 21YO,Angus Dundee Distillers Plc,Silver Outstanding,,Whisky - Scotch - Single Malt - Highland - 18-25YO - 40-48%,,46,Scotland,200801,500927,31e,Whisky - Scotch,19388,3898,22,,Whisky
100737,Angus Dundee Distillers Plc,On Line,Spirits,10207340,Glencadam Highland Single Malt Scotch Whisky 13 YO,Angus Dundee Distillers Plc,Silver,,Whisky - Scotch - Single Malt - Highland - 12-13YO,,46,Scotland,200801,500927,31e,Whisky - Scotch,19387,3898,22,,Whisky
100737,Angus Dundee Distillers Plc,On Line,Spirits,10207341,Tomintoul Speyside Glenlivet Single Malt Scotch Whisky 21 YO,Angus Dundee Distillers Plc,Silver,,Whisky - Scotch - Single Malt - Speyside - 19-21 YO,,40,Scotland,200801,500927,31e,Whisky - Scotch,19390,3898,22,,Whisky
10140946,Distell,On Line,Spirits,10207611,Scottish Leader 12 YO,Distell,Silver,,Whisky - Scotch - Blended - 12-15 YO,,40,Scotland,10205962,10205963,31a,Whisky - Scotch,19912,4010,22,,Whisky
10140946,Distell,On Line,Spirits,10207613,Deanston Virgin Oak,Distell,Silver,,Whisky - Scotch - Single Malt - Highland - No Age Stated - 46-48%,,46.3,Scotland,10205962,10205963,31e,Whisky - Scotch,19915,4010,22,,Whisky
10140946,Distell,On Line,Spirits,10207614,Deanston 18 YO Highland Single Malt,Distell,Gold,,Whisky - Scotch - Single Malt - Highland - 17-18 YO,,46.3,Scotland,10205962,10205963,31e,Whisky - Scotch,19916,4010,22,,Whisky
10140946,Distell,On Line,Spirits,10207615,Scottish Leader Original,Distell,Bronze,,Whisky - Scotch - Blended - No Age Stated,,40,Scotland,10205962,10205963,31a,Whisky - Scotch,19909,4010,22,,Whisky
10140946,Distell,On Line,Spirits,10207616,Deanston 12 YO Highland Single Malt,Distell,Silver Outstanding,,Whisky - Scotch - Single Malt - Highland - 8-12 YO,,46.3,Scotland,10205962,10205963,31e,Whisky - Scotch,19913,4010,22,,Whisky
10140946,Distell,On Line,Spirits,10207618,Scottish Leader Supreme,Distell,Silver,,Whisky - Scotch - Blended - No Age Stated,,40,Scotland,10205962,10205963,31a,Whisky - Scotch,19911,4010,22,,Whisky
10140946,Distell,On Line,Spirits,10207682,Bunnahabhain 12 YO,Distell,Silver,,Whisky - Scotch -Single Malt - Islay - 12 YO - Unpeated - 46%+,,46.3,Scotland,10205962,10205963,31e,Whisky - Scotch,19859,4007,22,,Whisky
10140946,Distell,On Line,Spirits,10207683,Ledaig 10 YO,Distell,Silver Outstanding,,Whisky - Scotch -Single Malt - Island - 10 YO - Peated,,46.3,Scotland,10205962,10205963,31e(ii),Whisky - Scotch,19866,4007,22,,Whisky
10140946,Distell,On Line,Spirits,10207684,Ledaig 18 YO,Distell,Bronze,,Whisky - Scotch -Single Malt - Island - 18YO - peated,,46.3,Scotland,10205962,10205963,31e(ii),Whisky - Scotch,19867,4007,22,,Whisky
10140946,Distell,On Line,Spirits,10207685,Black Bottle,Distell,Silver,,Whisky - Scotch - Blended - No Age Stated,,40,Scotland,10205962,10205963,31a,Whisky - Scotch,19869,4007,22,,Whisky
10140946,Distell,On Line,Spirits,10207686,Binnahabhain Eirigh Na Greine,Distell,Silver Outstanding,,Whisky - Scotch -Single Malt - Islay - No Age Stated - Unpeated - 46%+,,46.3,Scotland,10205962,10205963,31e(ii),Whisky - Scotch,19864,4007,22,,Whisky
10140946,Distell,On Line,Spirits,10207688,Bunnahabhain 18 YO Single Malt Scotch Whisky ,Distell,Gold,,Whisky - Scotch - Single Malt - Islay - 18-25YO - Unpeated - Cask Strength 45%+,,46.3,Scotland,10205962,10205963,31e(ii),Whisky - Scotch,19860,4007,22,,Whisky
10140946,Distell,On Line,Spirits,10207689,Bunnahabhain 25 YO Single Malt Scotch Whisky ,Distell,Gold,,Whisky - Scotch - Single Malt - Islay - 18-25YO - Unpeated - Cask Strength 45%+,,46.3,Scotland,10205962,10205963,31e(ii),Whisky - Scotch,19861,4007,22,,Whisky
10140946,Distell,On Line,Spirits,10207690,Bunnahabhain Ceobanach,Distell,Silver,,Whisky - Scotch -Single Malt - Islay - No Age Stated - Unpeated - 46%+,,46.3,Scotland,10205962,10205963,31e(ii),Whisky - Scotch,19862,4007,22,,Whisky
10145181,ATOM Supplies Ltd,On Line,Spirits,10208096,Blended Whisky #3 23YO,ATOM Supplies Ltd,Gold,,Whisky - Scotch - Deluxe Blend - 23-25 YO,,48.2,Scotland,10145182,10145183,31a,Whisky - Scotch,19951,4015,22,,Whisky
10145181,ATOM Supplies Ltd,On Line,Spirits,10208097,Glenturret 35YO Highland Single Malt,ATOM Supplies Ltd,Gold,,Whisky - Scotch - Single Malt - Highland - 35-40 YO,,47.7,Scotland,10145182,10145183,31e,Whisky - Scotch,19957,4015,22,,Whisky
10145181,ATOM Supplies Ltd,On Line,Spirits,10208098,Port Ellen Islay Single Malt Scotch Whisky 33YO,ATOM Supplies Ltd,Gold Outstanding,,Whisky - Scotch - Single Malt - Islay - 33 YO Peated - Cask Strength 47%,,47.5,Scotland,10145182,10145183,31e,Whisky - Scotch,19958,4015,22,,Whisky
10145181,ATOM Supplies Ltd,On Line,Spirits,10208100,Blended Malt #3 19YO Scotch Whisky ,ATOM Supplies Ltd,Silver Outstanding,,Whisky - Scotch - Blended Malt - Speyside - 19 YO - Cask Strength,,47.7,Scotland,10145182,10145183,31d,Whisky - Scotch,19956,4015,22,,Whisky
10145181,ATOM Supplies Ltd,On Line,Spirits,10208101,Invergordon Grain Whisky 43YO,ATOM Supplies Ltd,Silver,,Whisky - Scotch - Single Grain - 42-43YO,,48.2,Scotland,10145182,10145183,31c ,Whisky - Scotch,19955,4015,22,,Whisky
10145181,ATOM Supplies Ltd,On Line,Spirits,10208102,Blended Whisky #1 50YO,ATOM Supplies Ltd,Silver Outstanding,,Whisky - Scotch - Blended - 50 YO,,46.6,Scotland,10145182,10145183,31a,Whisky - Scotch,19952,4015,22,,Whisky
10145181,ATOM Supplies Ltd,On Line,Spirits,10208103,The Lost Distilleries Blend - Batch 9,ATOM Supplies Ltd,Silver,,Whisky - Scotch - Deluxe Blend - No Age Stated - Cask Strength 52%+,,52.1,Scotland,10145182,10145183,31b,Whisky - Scotch,19953,4015,22,,Whisky
10145181,ATOM Supplies Ltd,On Line,Spirits,10208104,The Half-Century Blend 50YO,ATOM Supplies Ltd,Gold,,Whisky - Scotch - Deluxe Blend - 50 YO - Cask Strtength 45%,,45.5,Scotland,10145182,10145183,31b,Whisky - Scotch,19954,4015,22,,Whisky
118019,Edrington (Glasgow),On Line,Spirits,10208251,Highland Park Valkyrie,Edrington (Glasgow),Silver,,Whisky - Scotch - Single Malt - Islands -  No Age Stated,,45.9,Scotland,220080,10208248,31e,Whisky - Scotch,19693,3962,22,,Whisky
118019,Edrington (Glasgow),On Line,Spirits,10208253,Highland Park Single Malt Scotch Whisky 18 YO,Edrington (Glasgow),Silver,,Whisky - Scotch -Single Malt - Island - 16 - 21 YO,,43,Scotland,220080,10208248,31e,Whisky - Scotch,19690,3962,22,,Whisky
118019,Edrington (Glasgow),On Line,Spirits,10208254,Highland Park Single Malt Scotch Whisky 12 YO,Edrington (Glasgow),Silver,,Whisky - Scotch -Single Malt - Island - 10 -12 YO,,43,Scotland,220080,10208248,31e,Whisky - Scotch,19686,3962,22,,Whisky
105992,Compass Box Whisky Ltd,On Line,Spirits,10208305,Hedonism,Compass Box Whisky Ltd,Silver,,Whisky - Scotch - Blended Grain - No Age Stated,,43,Scotland,206380,10208302,31c ,Whisky - Scotch,20003,4034,22,,Whisky
105992,Compass Box Whisky Ltd,On Line,Spirits,10208306,The Spice Tree,Compass Box Whisky Ltd,Silver Outstanding,,Whisky - Scotch - Blended Malt - No Age Stated,,46,Scotland,206380,10208302,31d,Whisky - Scotch,20001,4034,22,,Whisky
105992,Compass Box Whisky Ltd,On Line,Spirits,10208307,Oak Cross,Compass Box Whisky Ltd,Silver Outstanding,,Whisky - Scotch - Blended Malt - No Age Stated,,43,Scotland,206380,10208302,31d,Whisky - Scotch,20000,4034,22,,Whisky
105992,Compass Box Whisky Ltd,On Line,Spirits,10208308,Great King Street Glasgow Blend ,Compass Box Whisky Ltd,Silver Outstanding,,Whisky - Scotch - Blended - No Age Stated - Cask Finish,,43,Scotland,206380,10208302,31a,Whisky - Scotch,19998,4034,22,,Whisky
105992,Compass Box Whisky Ltd,On Line,Spirits,10208309,The Peat Monster,Compass Box Whisky Ltd,Silver,,Whisky - Scotch - Blended Malt - No Age Stated,,46,Scotland,206380,10208302,31d,Whisky - Scotch,20002,4034,22,,Whisky
105992,Compass Box Whisky Ltd,On Line,Spirits,10208310,Asyla,Compass Box Whisky Ltd,Silver Outstanding,,Whisky - Scotch - Deluxe Blend - No Age Stated,,40,Scotland,206380,10208302,31b,Whisky - Scotch,19999,4034,22,,Whisky
105992,Compass Box Whisky Ltd,On Line,Spirits,10208311,Great King Street Artist’s Blend,Compass Box Whisky Ltd,Silver Outstanding,,Whisky - Scotch - Blended - No Age Stated,,43,Scotland,206380,10208302,31a,Whisky - Scotch,19996,4034,22,,Whisky
10140946,Distell,On Line,Spirits,10205966,Three Ships Bourbon Cask Finish Whisky,Distell,Silver,,Whisky - South Africa - Blended - Cask Finish,,43,South Africa,10205962,10205963,32a,Whiskies - Worldwide,19535,3936,22,,Whisky
10140946,Distell,On Line,Spirits,10205967,Three Ships 10 YO Single Malt Whisky,Distell,Silver Outstanding,,Whisky - South Africa - Single Malt - 10 YO,,44.6,South Africa,10205962,10205963,32e,Whiskies - Worldwide,19536,3936,22,,Whisky
10140946,Distell,On Line,Spirits,10205968,Three Ships Premium Select 5 YO Whisky,Distell,Silver Outstanding,,Whisky - South Africa - Blended - 3-5 YO,,43,South Africa,10205962,10205963,32a,Whiskies - Worldwide,19534,3936,22,,Whisky
10140946,Distell,On Line,Spirits,10205969,Three Ships Select 3 YO Whisky,Distell,Silver,,Whisky - South Africa - Blended - 3-5 YO,,43,South Africa,10205962,10205963,32a,Whiskies - Worldwide,19533,3936,22,,Whisky
10140946,Distell,On Line,Spirits,10205972,Three Ships Pinotage Cask Finish Whisky,Distell,Silver Outstanding,,Whisky - South Africa - Deluxe Blend - Cask Finish,,46.3,South Africa,10205962,10205963,32b,Whiskies - Worldwide,19538,3936,22,,Whisky
10076515,Golden Blue,On Line,Spirits,10203888,Phantom The Original,Golden Blue,Silver,,Whisky - South korea - Blended,,36.5,South Korea,10076516,10076517,32a,Whiskies - Worldwide,18127,3865,22,,Whisky
10076515,Golden Blue,On Line,Spirits,10203890,GoldenBlue 20 The Summit,Golden Blue,Silver,,Whisky - South Korea - Blended - 20YO,,36.5,South Korea,10076516,10076517,32a,Whiskies - Worldwide,18126,3865,22,,Whisky
10076515,Golden Blue,On Line,Spirits,10203891,Phantom The White,Golden Blue,Silver,,Whisky - South Korea - Blended - White,,36.5,South Korea,10076516,10076517,32a,Whiskies - Worldwide,18124,3865,22,,Whisky
10076515,Golden Blue,On Line,Spirits,10203892,GoldenBlue The Diamond,Golden Blue,Silver Outstanding,,Whisky - South Korea - Blended,,36.5,South Korea,10076516,10076517,32a,Whiskies - Worldwide,18122,3865,22,,Whisky
10076515,Golden Blue,On Line,Spirits,10203893,GoldenBlue The Sappirus,Golden Blue,Silver,,Whisky - South Korea - Blended,,36.5,South Korea,10076516,10076517,32a,Whiskies - Worldwide,18121,3865,22,,Whisky
117121,Spirit of Hven Backafallsbyn,On Line,Spirits,10169397,Spirit of Hven Tycho´s Star Single Malt Whisky,Spirit of Hven Backafallsbyn,Silver Outstanding,,Whisky - Sweden - Single Malt - No Age Stated,,42,Sweden,219110,10134688,32e(i),Whiskies - Worldwide,12148,2486,22,,Whisky
117121,Spirit of Hven Backafallsbyn,On Line,Spirits,10169399,Spirit of Hven Seven Stars No.5 Alioth Single Malt Whisky,Spirit of Hven Backafallsbyn,Silver Outstanding,,Whisky - Sweden - Single Malt - No Age Stated,,45,Sweden,219110,10134688,32e(i),Whiskies - Worldwide,12147,2486,22,,Whisky
112607,Mackmyra Svensk Whisky AB,On Line,Spirits,10200283,Svensk Rök Swedish Single Malt,Mackmyra Svensk Whisky AB,Silver,,Whisky - Sweden - Single Malt - Smoked - No Age Stated,,46.1,Sweden,214257,10200280,32e(i),Whiskies - Worldwide,17155,3710,22,,Whisky
112607,Mackmyra Svensk Whisky AB,On Line,Spirits,10200284,Expedition Swedish Single Malt,Mackmyra Svensk Whisky AB,Silver Outstanding,,Whisky - Sweden - Single Malt - No Age Stated,,46.1,Sweden,214257,10200280,32e(i),Whiskies - Worldwide,17225,3710,22,,Whisky
112607,Mackmyra Svensk Whisky AB,On Line,Spirits,10200285,Svensk Ek Swedish Single Malt,Mackmyra Svensk Whisky AB,Silver Outstanding,,Whisky - Sweden - Single Malt - No Age Stated,,46.1,Sweden,214257,10200280,32e(i),Whiskies - Worldwide,17154,3710,22,,Whisky
112607,Mackmyra Svensk Whisky AB,On Line,Spirits,10200286,Brukswhisky,Mackmyra Svensk Whisky AB,Silver,,Whisky - Sweden - Single Malt - No Age Stated,,41.1,Sweden,214257,10200280,32e(i),Whiskies - Worldwide,17153,3710,22,,Whisky
112607,Mackmyra Svensk Whisky AB,On Line,Spirits,10200287,Moment Tolv Swedish Single Malt,Mackmyra Svensk Whisky AB,Silver,,Whisky - Sweden - Single Malt - No Age Stated,,47,Sweden,214257,10200280,32e(i),Whiskies - Worldwide,17152,3710,22,,Whisky
112607,Mackmyra Svensk Whisky AB,On Line,Spirits,10200288,Mackmyra Ten Years Swedish Single Malt,Mackmyra Svensk Whisky AB,Silver Outstanding,,Whisky - Sweden - Single Malt - Cask Finish,,46.1,Sweden,214257,10200280,32e(i),Whiskies - Worldwide,17151,3710,22,,Whisky
106958,Distillerie - Brauerei Locher AG,On Line,Spirits,10176887,Saentis Malt - Swiss Alpine Whisky - Edition Snow White 4,Distillerie - Brauerei Locher AG,Silver,,Whisky - Switzerland - Single Malt - Cask Finish - No Age Stated,,48,Switzerland,207437,10142865,32e(i),Whiskies - Worldwide,13174,2694,22,,Whisky
106958,Distillerie - Brauerei Locher AG,On Line,Spirits,10176891,Saentis Malt - Swiss Alpine Whisky - Cask 1208,Distillerie - Brauerei Locher AG,Silver Outstanding,,Whisky - Switzerland - Single Malt - Cask Strength & Cask Finish - 53%,,53.7,Switzerland,207437,10142865,32e(ii),Whiskies - Worldwide,13160,2694,22,,Whisky
10091462,Rugenbräu AG,On Line,Spirits,10193033,"Swiss Mountain Single Malt Whisky ""43""",Rugenbräu AG,Silver,,Whisky - Switzerland - Single Malt - No Age Stated,,43,Switzerland,10091463,10091464,32e(i),Whiskies - Worldwide,17140,3369,22,,Whisky
10091462,Rugenbräu AG,On Line,Spirits,10193035,"Swiss Mountain Single Malt ""Classic""",Rugenbräu AG,Silver Outstanding,,Whisky - Switzerland - Single Malt - Cask Finish - No Age Stated,,46,Switzerland,10091463,10091464,32e(i),Whiskies - Worldwide,17139,3369,22,,Whisky
10091462,Rugenbräu AG,On Line,Spirits,10193037,"Swiss Mountain Jubiläums Whisky  ""150 Jahre""",Rugenbräu AG,Silver Outstanding,,Whisky - Switzerland - Single Malt - Cask Finish - No Age Stated,,46,Switzerland,10091463,10091464,32e(i),Whiskies - Worldwide,17122,3369,22,,Whisky
10091462,Rugenbräu AG,On Line,Spirits,10193039,"Swiss Mountain Single Malt ""Ice Label""",Rugenbräu AG,Silver Outstanding,,Whisky - Switzerland - Single Malt - Cask Strength - 56%+,,56.7,Switzerland,10091463,10091464,32e(ii),Whiskies - Worldwide,17119,3369,22,,Whisky
10141370,Macardo Destillerie,On Line,Spirits,10193043,Macardo Swiss Premium Bourbon Corn ,Macardo Destillerie,Silver Outstanding,,Whisky - Switzerland - Corn (Bourbon) - No Age Stated,,42,Switzerland,10141371,10141372,32f,Whiskies - Worldwide,17160,3370,22,,Whisky
10141370,Macardo Destillerie,On Line,Spirits,10193044,Macardo Swiss Premium Single Malt,Macardo Destillerie,Silver,,Whisky - Switzerland - Single Malt - 5 YO,,42,Switzerland,10141371,10141372,32e,Whiskies - Worldwide,17161,3370,22,,Whisky
106958,Distillerie - Brauerei Locher AG,On Line,Spirits,10193625,Saentis Malt - Swiss Alpine Whisky - Cask 8,Distillerie - Brauerei Locher AG,Silver Outstanding,,Whisky - Switzerland - Single Malt - 14 YO - Cask Finish & Cask Strength - 65%,,65.9,Switzerland,207437,10142865,32e(ii),Whiskies - Worldwide,17185,3378,22,,Whisky
10064343,ORMA Swiss Whisky Ltd.,On Line,Spirits,10205776,ORMA Swiss Whisky CASK 11-4,ORMA Swiss Whisky Ltd.,Silver,,Whisky - Switzerland - Single Malt - Cask Finish - No Age Stated,,44,Switzerland,10064344,10064345,32e(i),Whiskies - Worldwide,19500,3925,22,,Whisky
10145181,ATOM Supplies Ltd,On Line,Spirits,10208099,Langatun 5YO,ATOM Supplies Ltd,Silver Outstanding,,Whisky - Switzerland - Single Malt - 5 YO,,49.4,Switzerland,10145182,10145183,32e,Whiskies - Worldwide,19959,4015,22,,Whisky
10044861,AOW,On Line,Spirits,10191909,TTL OMAR Single Malt Whisky Cask Strength Blakc Queen Wine Barrel,TTL,Silver,,Whisky - Taiwan - Single Malt - Cask Finish - 40-56%,,56,Taiwan,10140422,10140423,32e(i),Whiskies - Worldwide,16552,3293,22,,Whisky
10044861,AOW,On Line,Spirits,10191910,TTL OMAR Single Malt Whisky Sherry Type,TTL,Silver,,Whisky - Taiwan - Single Malt - Cask Finish - 40-56%,,46,Taiwan,10140422,10140423,32e,Whiskies - Worldwide,16553,3293,22,,Whisky
10044861,AOW,On Line,Spirits,10191911,TTL OMAR Single Malt Whisky Cask Strength Plum liqueur barrel,TTL,Silver,,Whisky - Taiwan - Single Malt - Cask Finish - 40-56%,,51,Taiwan,10140422,10140423,32e(i),Whiskies - Worldwide,16551,3293,22,,Whisky
10044861,AOW,On Line,Spirits,10191912,TTL OMAR Single Malt Whisky Cask Strength lychee liqueur barrel,TTL,Silver,,Whisky - Taiwan - Single Malt - Cask Finish - 40-56%,,55,Taiwan,10140422,10140423,32e(i),Whiskies - Worldwide,16550,3293,22,,Whisky
10044861,AOW,On Line,Spirits,10191913,TTL OMAR Single Malt Whisky Cask Strength Sherry Cask #21090948,TTL,Silver,,Whisky - Taiwan - Single Malt - Cask Finish & Cask Strength - 54-59%+,,58.6,Taiwan,10140422,10140423,32e(ii),Whiskies - Worldwide,16549,3293,22,,Whisky
10044861,AOW,On Line,Spirits,10191914,TTL OMAR Single Malt Whisky Cask Strength Bourbon Cask #11090137,TTL,Silver Outstanding,,Whisky - Taiwan - Single Malt - Cask Strength - 57%+,,57,Taiwan,10140422,10140423,32e(ii),Whiskies - Worldwide,16548,3293,22,,Whisky
111286,Kavalan Distillery,On Line,Spirits,10193092,Kavalan Solist Brandy Single Cask Strength Single Malt Whisky,Kavalan Distillery,Silver,,Whisky - Taiwan - Single Malt - Cask Finish & Cask Strength - 54-59%+,,59.4,Taiwan,212858,10135635,32e(ii),Whiskies - Worldwide,17002,3349,22,,Whisky
111286,Kavalan Distillery,On Line,Spirits,10193093,Kavalan Distillery Reserve Single Malt Whisky (Peaty Cask),Kavalan Distillery,Gold,,Whisky - Taiwan - Single Malt - Peated - Cask Strength - 58.6%,,58.6,Taiwan,212858,10135635,32e(ii),Whiskies - Worldwide,17001,3349,22,,Whisky
111286,Kavalan Distillery,On Line,Spirits,10193094,Kavalan Solist Sherry Single Cask Strength Single Malt Whisky,Kavalan Distillery,Silver Outstanding,,Whisky - Taiwan - Single Malt - Cask Finish & Cask Strength - 54-59%+,,58.6,Taiwan,212858,10135635,32e(ii),Whiskies - Worldwide,16996,3349,22,,Whisky
111286,Kavalan Distillery,On Line,Spirits,10193095,Kavalan Solist ex-Bourbon Single Cask Strength Single Malt Whisky,Kavalan Distillery,Gold Outstanding,,Whisky - Taiwan - Single Malt - Cask Strength - 57%+,,57.1,Taiwan,212858,10135635,32e(ii),Whiskies - Worldwide,16995,3349,22,,Whisky
111286,Kavalan Distillery,On Line,Spirits,10193096,Kavalan Concertmaster Single Malt Whisky Port Cask,Kavalan Distillery,Silver Outstanding,,Whisky - Taiwan - Single Malt - Cask Finish - 40-56%,,40,Taiwan,212858,10135635,32e(i),Whiskies - Worldwide,16994,3349,22,,Whisky
111286,Kavalan Distillery,On Line,Spirits,10193097,Kavalan Solist Fino Sherry Single Cask Strength Single Malt Whisky,Kavalan Distillery,Silver Outstanding,,Whisky - Taiwan - Single Malt - Cask Finish & Cask Strength - 54-59%+,,55.6,Taiwan,212858,10135635,32e(ii),Whiskies - Worldwide,16997,3349,22,,Whisky
111286,Kavalan Distillery,On Line,Spirits,10193098,Kavalan Solist Vinho Barrique Single Cask Strength Single Malt Whisky,Kavalan Distillery,Gold,,Whisky - Taiwan - Single Malt - Cask Finish & Cask Strength - 54-59%+,,57.1,Taiwan,212858,10135635,32e(ii),Whiskies - Worldwide,16998,3349,22,,Whisky
111286,Kavalan Distillery,On Line,Spirits,10193099,Kavalan Podium Single Malt Whisky,Kavalan Distillery,Silver Outstanding,,Whisky - Taiwan - Single Malt - 40-46%,,46,Taiwan,212858,10135635,32e,Whiskies - Worldwide,17000,3349,22,,Whisky
111286,Kavalan Distillery,On Line,Spirits,10193100,King Car Conductor Single Malt Whisky,Kavalan Distillery,Silver Outstanding,,Whisky - Taiwan - Single Malt - 40-46%,,46,Taiwan,212858,10135635,32e,Whiskies - Worldwide,16999,3349,22,,Whisky
111286,Kavalan Distillery,On Line,Spirits,10193101,Kavalan Classic Single Malt Whisky,Kavalan Distillery,Gold,,Whisky - Taiwan - Single Malt - 40-46%,,40,Taiwan,212858,10135635,32e,Whiskies - Worldwide,16847,3349,22,,Whisky
